review,aspect,label
"Fizyka H 1 ( wykłady ) nie polecam , choc podobno do przejscia [ / b ] niestety nie polecam , oblala mnie kilka razy . . choc nawet w urodziny . . tez oblalem : | eh . niezbyt przyjemne . . wyklady ze slajdow dostepnych w internecie . wykuć i ujdzie zdać",wyklady,negative
"Pan Doktor w sposób sensowny i zrozumiały dla mnie wyjaśnił na czym polega moja dolegliwość . Dał jasne zalecenia rehabilitacyjne . Niestety cena za wizytę powala , jest wysoko ponad przeciętną , dlatego kolejnym razem będę musiał się zastanowić , czy skorzystać z usług firmy Ultramedica . . .",Pan Doktor,positive
"Pan Doktor w sposób sensowny i zrozumiały dla mnie wyjaśnił na czym polega moja dolegliwość . Dał jasne zalecenia rehabilitacyjne . Niestety cena za wizytę powala , jest wysoko ponad przeciętną , dlatego kolejnym razem będę musiał się zastanowić , czy skorzystać z usług firmy Ultramedica . . .",cena,negative
"Chciała by m uzupełnić wcześniejszą recenzję , z którą całkowicie się zgadzam . W pokojach zimno , nie działające ogrzewanie oraz zimna woda w kranach rano i wieczorem , w której ciężko było się umyć . Niestety nie był to udany wyjazd .",pokojach,negative
"Chciała by m uzupełnić wcześniejszą recenzję , z którą całkowicie się zgadzam . W pokojach zimno , nie działające ogrzewanie oraz zimna woda w kranach rano i wieczorem , w której ciężko było się umyć . Niestety nie był to udany wyjazd .",ogrzewanie,negative
"Chciała by m uzupełnić wcześniejszą recenzję , z którą całkowicie się zgadzam . W pokojach zimno , nie działające ogrzewanie oraz zimna woda w kranach rano i wieczorem , w której ciężko było się umyć . Niestety nie był to udany wyjazd .",wyjazd,negative
"Kilkupokojowy dom w drugim rzędzie domów - pokoje skromnie urządzone , czyste , ale brak klimatyzacji . Parking jest przy domu . Niestety łazienka wspólna . Śniadanie - słodkie pieczywo i kawa - skromnie . Na jedną noc można , ale może nie warto się zatrzymywać w tym mieście na dłużej . . . ?",pokoje,neutral
"Kilkupokojowy dom w drugim rzędzie domów - pokoje skromnie urządzone , czyste , ale brak klimatyzacji . Parking jest przy domu . Niestety łazienka wspólna . Śniadanie - słodkie pieczywo i kawa - skromnie . Na jedną noc można , ale może nie warto się zatrzymywać w tym mieście na dłużej . . . ?",klimatyzacji,neutral
"Kilkupokojowy dom w drugim rzędzie domów - pokoje skromnie urządzone , czyste , ale brak klimatyzacji . Parking jest przy domu . Niestety łazienka wspólna . Śniadanie - słodkie pieczywo i kawa - skromnie . Na jedną noc można , ale może nie warto się zatrzymywać w tym mieście na dłużej . . . ?",Parking,neutral
"Kilkupokojowy dom w drugim rzędzie domów - pokoje skromnie urządzone , czyste , ale brak klimatyzacji . Parking jest przy domu . Niestety łazienka wspólna . Śniadanie - słodkie pieczywo i kawa - skromnie . Na jedną noc można , ale może nie warto się zatrzymywać w tym mieście na dłużej . . . ?",łazienka,neutral
"Kilkupokojowy dom w drugim rzędzie domów - pokoje skromnie urządzone , czyste , ale brak klimatyzacji . Parking jest przy domu . Niestety łazienka wspólna . Śniadanie - słodkie pieczywo i kawa - skromnie . Na jedną noc można , ale może nie warto się zatrzymywać w tym mieście na dłużej . . . ?",Śniadanie,neutral
"Bardzo dobra lokalizacja hotelu . Pokoje przestronne , czyste i wyposażone we wszystko co niezbędne jest podczas pobytu . Z balkonu pokoju widok na morze oraz parking hotelowy . Jedzenie bardzo dobre , oraz szeroki wybór dań podczas świąt . Dla mnie udany pobyt w tym hotelu oraz godny polecenia ! ! !",lokalizacja,positive
"Bardzo dobra lokalizacja hotelu . Pokoje przestronne , czyste i wyposażone we wszystko co niezbędne jest podczas pobytu . Z balkonu pokoju widok na morze oraz parking hotelowy . Jedzenie bardzo dobre , oraz szeroki wybór dań podczas świąt . Dla mnie udany pobyt w tym hotelu oraz godny polecenia ! ! !",Pokoje,positive
"Bardzo dobra lokalizacja hotelu . Pokoje przestronne , czyste i wyposażone we wszystko co niezbędne jest podczas pobytu . Z balkonu pokoju widok na morze oraz parking hotelowy . Jedzenie bardzo dobre , oraz szeroki wybór dań podczas świąt . Dla mnie udany pobyt w tym hotelu oraz godny polecenia ! ! !",balkonu,positive
"Bardzo dobra lokalizacja hotelu . Pokoje przestronne , czyste i wyposażone we wszystko co niezbędne jest podczas pobytu . Z balkonu pokoju widok na morze oraz parking hotelowy . Jedzenie bardzo dobre , oraz szeroki wybór dań podczas świąt . Dla mnie udany pobyt w tym hotelu oraz godny polecenia ! ! !",parking,positive
"Bardzo dobra lokalizacja hotelu . Pokoje przestronne , czyste i wyposażone we wszystko co niezbędne jest podczas pobytu . Z balkonu pokoju widok na morze oraz parking hotelowy . Jedzenie bardzo dobre , oraz szeroki wybór dań podczas świąt . Dla mnie udany pobyt w tym hotelu oraz godny polecenia ! ! !",Jedzenie,positive
"Bardzo dobra lokalizacja hotelu . Pokoje przestronne , czyste i wyposażone we wszystko co niezbędne jest podczas pobytu . Z balkonu pokoju widok na morze oraz parking hotelowy . Jedzenie bardzo dobre , oraz szeroki wybór dań podczas świąt . Dla mnie udany pobyt w tym hotelu oraz godny polecenia ! ! !",dań,positive
"To była moja 2 wizyta u p.dr Gerlacha . Pan dr zrobił na mnie dobre wrażenie swoim spokojem i profesjonalizmem . Po 1 wizycie i przepisaniu leków odczuła m wyraźną poprawę a ból kolana zelżał . Dostała m też garstkę rad , co robić aby mniej bolało . Jestem zadowolona z tej wizyty . Polecam .",Pan,positive
"Potwierdzam , doktor K . jest okropny w stosunku do swoich asystentek , ma ich za podludzi , krzyczy na te kobiety nawet przy pacjentach , co swiadczy o braku profesjonalizmu . Leczy zeby przecietnie , jak sie nie chce czegos ekstra - implancik , kanalek glebszy do leczenia , to tez ma nas za nic . Za taka cene - mozna isc do innego lepszego",doktor,negative
"Potwierdzam , doktor K . jest okropny w stosunku do swoich asystentek , ma ich za podludzi , krzyczy na te kobiety nawet przy pacjentach , co swiadczy o braku profesjonalizmu . Leczy zeby przecietnie , jak sie nie chce czegos ekstra - implancik , kanalek glebszy do leczenia , to tez ma nas za nic . Za taka cene - mozna isc do innego lepszego",asystentek,negative
"Potwierdzam , doktor K . jest okropny w stosunku do swoich asystentek , ma ich za podludzi , krzyczy na te kobiety nawet przy pacjentach , co swiadczy o braku profesjonalizmu . Leczy zeby przecietnie , jak sie nie chce czegos ekstra - implancik , kanalek glebszy do leczenia , to tez ma nas za nic . Za taka cene - mozna isc do innego lepszego",cene,negative
"Witam serdecznie ! ! ! Proszę wszystkich o pomoc w odnalezieniu prof . Szczylika , a w szczególności do pani Uli ponieważ moją Mame dotknęło to samo czerniak . Z tego co wiem to dr.jest w tej chwili na urlopie w szpitalu na Szaserów ale może gdzieś prywatnie można go odnależć",prof,positive
"Pani doktor jest ok , ale wizyta odbyła się godzinę po czasie . . . . . Czy jest dobra to się okaże , bo dopiero pierwsza wizyta . Jedno co było dobre z tej wizyty to to , że obejdzie się bez zabiegu , a inny lekarz zabieg zalecił . Pani doktor powiedziała , że da się wyleczyć lekami , chodzi o hemoroidy .",Pani doktor,neutral
Pokoje są brudne . Serwis sprzatajacy raz w tygodniu to fikcja - ograniczony jedynie do wyrzucenia śmieci . Śmiech na sali . Na reklamację nie reagują . Ktoś przyszedł umyć podłogę dopiero po 5 dniach i nadal była brudna . Dawno takiego syfu nie widział em . Absolutnie nie polecam .,Pokoje,negative
Pokoje są brudne . Serwis sprzatajacy raz w tygodniu to fikcja - ograniczony jedynie do wyrzucenia śmieci . Śmiech na sali . Na reklamację nie reagują . Ktoś przyszedł umyć podłogę dopiero po 5 dniach i nadal była brudna . Dawno takiego syfu nie widział em . Absolutnie nie polecam .,Serwis,negative
Pokoje są brudne . Serwis sprzatajacy raz w tygodniu to fikcja - ograniczony jedynie do wyrzucenia śmieci . Śmiech na sali . Na reklamację nie reagują . Ktoś przyszedł umyć podłogę dopiero po 5 dniach i nadal była brudna . Dawno takiego syfu nie widział em . Absolutnie nie polecam .,podłogę,negative
"wg mnie jeden z dwoch najlepszych wykladowcow ( zaraz po Cichoniu ) . Wyklada tak aby student zrozumial ( mialem z nim tylko algebre ) , a jak sie jest aktywnym , tzn . slucha sie tego co mowi i czasami cos swojego dorzuci , to latwiej sie rozumie a potem na egzaminie . . . albo raczej """,wykladowcow,positive
"Opinia na podstawie kursu wytrzymałość materiałów I Na wydziale : IŚ Sposób prowadzenia zajęć : zrozumiały Czy potrafi nauczyć ? Tak Podstawa oceny w indeksie / zaliczenia : przepis z ćwiczeń Niespodziewajki : brak Poczucie humorupane pokłady Ogólne podejście do studenta : pozytywne Polecam , wszystko klarownie wytłumaczone ,",kursu,neutral
"Opinia na podstawie kursu wytrzymałość materiałów I Na wydziale : IŚ Sposób prowadzenia zajęć : zrozumiały Czy potrafi nauczyć ? Tak Podstawa oceny w indeksie / zaliczenia : przepis z ćwiczeń Niespodziewajki : brak Poczucie humorupane pokłady Ogólne podejście do studenta : pozytywne Polecam , wszystko klarownie wytłumaczone ,",Sposób prowadzenia zajęć,positive
"Opinia na podstawie kursu wytrzymałość materiałów I Na wydziale : IŚ Sposób prowadzenia zajęć : zrozumiały Czy potrafi nauczyć ? Tak Podstawa oceny w indeksie / zaliczenia : przepis z ćwiczeń Niespodziewajki : brak Poczucie humorupane pokłady Ogólne podejście do studenta : pozytywne Polecam , wszystko klarownie wytłumaczone ,",podejście,positive
podczas snu do pokoju wchodzi pracownik ochrony i szuka kołdry jest godzina 23 40 makabra brak slow budzi dzieci które teraz nie moga zasnąć juz nigdy moja noga tam nie postanie pozatym duchota w pokoju nie idzie spac,pracownik ochrony,negative
"Odwiedziła m basen i restaurację . Standard hotelu mocno rozczarowuje , otoczenie również . wiele rzeczy jest zniszczonych lub niedorobionych - ścieżki , toalety , szatnie basenowe , raczej 2 * nie 4 * . Dania w restauracji smaczne , ale jedno z nich kompletnie przesolone . Szef kuchni probowal ratowac , ale nieudolnie . Nie polecam .",Standard hotelu,negative
"Odwiedziła m basen i restaurację . Standard hotelu mocno rozczarowuje , otoczenie również . wiele rzeczy jest zniszczonych lub niedorobionych - ścieżki , toalety , szatnie basenowe , raczej 2 * nie 4 * . Dania w restauracji smaczne , ale jedno z nich kompletnie przesolone . Szef kuchni probowal ratowac , ale nieudolnie . Nie polecam .",otoczenie,negative
"Odwiedziła m basen i restaurację . Standard hotelu mocno rozczarowuje , otoczenie również . wiele rzeczy jest zniszczonych lub niedorobionych - ścieżki , toalety , szatnie basenowe , raczej 2 * nie 4 * . Dania w restauracji smaczne , ale jedno z nich kompletnie przesolone . Szef kuchni probowal ratowac , ale nieudolnie . Nie polecam .",ścieżki,negative
"Odwiedziła m basen i restaurację . Standard hotelu mocno rozczarowuje , otoczenie również . wiele rzeczy jest zniszczonych lub niedorobionych - ścieżki , toalety , szatnie basenowe , raczej 2 * nie 4 * . Dania w restauracji smaczne , ale jedno z nich kompletnie przesolone . Szef kuchni probowal ratowac , ale nieudolnie . Nie polecam .",toalety,positive
"Odwiedziła m basen i restaurację . Standard hotelu mocno rozczarowuje , otoczenie również . wiele rzeczy jest zniszczonych lub niedorobionych - ścieżki , toalety , szatnie basenowe , raczej 2 * nie 4 * . Dania w restauracji smaczne , ale jedno z nich kompletnie przesolone . Szef kuchni probowal ratowac , ale nieudolnie . Nie polecam .",szatnie basenowe,positive
"Odwiedziła m basen i restaurację . Standard hotelu mocno rozczarowuje , otoczenie również . wiele rzeczy jest zniszczonych lub niedorobionych - ścieżki , toalety , szatnie basenowe , raczej 2 * nie 4 * . Dania w restauracji smaczne , ale jedno z nich kompletnie przesolone . Szef kuchni probowal ratowac , ale nieudolnie . Nie polecam .",Dania,positive
"Odwiedziła m basen i restaurację . Standard hotelu mocno rozczarowuje , otoczenie również . wiele rzeczy jest zniszczonych lub niedorobionych - ścieżki , toalety , szatnie basenowe , raczej 2 * nie 4 * . Dania w restauracji smaczne , ale jedno z nich kompletnie przesolone . Szef kuchni probowal ratowac , ale nieudolnie . Nie polecam .",Szef kuchni,positive
"Lekarz uprzejmy i pomocny , otwarty na prosby pacjenta . Jedynie moglby byc bardziej kontaktowy , wiecej powiedziec nt . diagnozy ( nie dowiedzialem sie ) itp . i podac kontakt do siebie w razie watpliwosci ( co jest podobno mozliwe ale nie padlo w trakcie wizyty ) co do przebiegu i efektow lekow . Ogolnie pozytywnie oceniam .",Lekarz,positive
"Spędzili śmy razem z mężem tydzień w tym hotelu . Pomimo wczesnej pory ( początku sezonu ) hotel był prawie pełny . Mało Polaków , sporo Francuskich gości . Dostali śmy pokój na ostatnim piętrze , ale z każdego ( od strony morza ) jest piękny widok . Od ogrodu - pokoje rodzinne . Ciekawe urozmaicone posiłki .",hotelu,positive
"Spędzili śmy razem z mężem tydzień w tym hotelu . Pomimo wczesnej pory ( początku sezonu ) hotel był prawie pełny . Mało Polaków , sporo Francuskich gości . Dostali śmy pokój na ostatnim piętrze , ale z każdego ( od strony morza ) jest piękny widok . Od ogrodu - pokoje rodzinne . Ciekawe urozmaicone posiłki .",widok,positive
"Spędzili śmy razem z mężem tydzień w tym hotelu . Pomimo wczesnej pory ( początku sezonu ) hotel był prawie pełny . Mało Polaków , sporo Francuskich gości . Dostali śmy pokój na ostatnim piętrze , ale z każdego ( od strony morza ) jest piękny widok . Od ogrodu - pokoje rodzinne . Ciekawe urozmaicone posiłki .",posiłki,positive
"Pokoj maly . Jedynie dla jednej osoby . Dwie nie moga przejsc obok siebie . Brak klimatyzacji . Nie otwieralne okna . Za trzeci recznik pobieraja oplate 5zł . Brak szczotki do toalety , brak szklanek , TV bardzo ubogi w kanaly a i tak obraz wciaz sie zacina . Ogolnie nie polecam chyba ze w pojedynke i na jedna noc .",Pokoj,negative
"Pokoj maly . Jedynie dla jednej osoby . Dwie nie moga przejsc obok siebie . Brak klimatyzacji . Nie otwieralne okna . Za trzeci recznik pobieraja oplate 5zł . Brak szczotki do toalety , brak szklanek , TV bardzo ubogi w kanaly a i tak obraz wciaz sie zacina . Ogolnie nie polecam chyba ze w pojedynke i na jedna noc .",klimatyzacji,negative
"Pokoj maly . Jedynie dla jednej osoby . Dwie nie moga przejsc obok siebie . Brak klimatyzacji . Nie otwieralne okna . Za trzeci recznik pobieraja oplate 5zł . Brak szczotki do toalety , brak szklanek , TV bardzo ubogi w kanaly a i tak obraz wciaz sie zacina . Ogolnie nie polecam chyba ze w pojedynke i na jedna noc .",okna,negative
"Pokoj maly . Jedynie dla jednej osoby . Dwie nie moga przejsc obok siebie . Brak klimatyzacji . Nie otwieralne okna . Za trzeci recznik pobieraja oplate 5zł . Brak szczotki do toalety , brak szklanek , TV bardzo ubogi w kanaly a i tak obraz wciaz sie zacina . Ogolnie nie polecam chyba ze w pojedynke i na jedna noc .",szczotki do toalety,negative
